ari,macro_f1,weighted_f1,runtime,n_spots,n_clusters_pred,n_clusters_true,sample_id,dataset,method,seed,l,res,peak_ram_gb,error,assignment,n_gt_clusters
0.2495483951898968,0.3382481894517296,0.3964153484912964,135.98868083953855,3635.0,7.0,7.0,151674,DLPFC,Novae,,,,,,,
0.2423273869119068,0.3066510539270432,0.3622715826713839,128.4035177230835,3564.0,5.0,7.0,151675,DLPFC,Novae,,,,,,,
0.1473196663899169,0.2494958715894693,0.3154228664962073,124.05213117599487,3431.0,7.0,7.0,151676,DLPFC,Novae,,,,,,,
0.0147084134126129,0.1855937427247102,0.4683765098359986,9.099428176879885,346.0,6.0,6.0,A1,HER2+,Novae,,,,,,,
0.0867730350949747,0.3609527716099023,0.3895702468762324,9.554789781570436,295.0,5.0,5.0,B1,HER2+,Novae,,,,,,,
0.0300438867509146,0.2712066905615292,0.5461876832844575,0.2598814964294433,176.0,4.0,4.0,C1,HER2+,Novae,,,,,,,
-0.0026774089461259,0.2407195098889751,0.3357955449554226,8.098143815994263,306.0,4.0,4.0,D1,HER2+,Novae,,,,,,,
0.0031584299702554,0.2282592089074858,0.3666923189272552,12.48021388053894,587.0,4.0,4.0,E1,HER2+,Novae,,,,,,,
-0.0439378141595658,0.2013125751188213,0.5598657382351896,12.663991928100586,691.0,4.0,4.0,F1,HER2+,Novae,,,,,,,
0.0165894009015749,0.2072422219449715,0.2765939267476191,6.322439432144165,467.0,7.0,7.0,G2,HER2+,Novae,,,,,,,
-0.0051622118987613,0.1546101613402836,0.2071019033775352,12.429933547973633,613.0,7.0,7.0,H1,HER2+,Novae,,,,,,,
0.1157483355981009,0.1406637232508683,0.2158684625409881,95.86266684532166,5292.0,12.0,14.0,E9.5_E2S1,MOSTA,Novae,,,,,,,
0.079415210456379,0.171872837574829,0.2266561195486593,175.6250114440918,4356.0,12.0,13.0,E9.5_E2S2,MOSTA,Novae,,,,,,,
0.1493099830195561,0.2019372987424774,0.2753048430276415,199.16647124290463,5059.0,12.0,13.0,E9.5_E2S3,MOSTA,Novae,,,,,,,
0.2091969989325997,0.3740734543301109,0.4375758263668434,25.148483276367188,4221.0,7.0,7.0,151507,DLPFC,Novae_zero_shot,,,,,,resolution_1.0,7.0
0.2227154029071302,0.3433868947980835,0.428332842261804,17.774702072143555,4221.0,7.0,7.0,151507,DLPFC,Novae_zero_shot,,,,,,level_7,7.0
0.1593664486883473,0.3279204402278737,0.3916525895754212,16.14172124862671,4381.0,10.0,7.0,151508,DLPFC,Novae_zero_shot,,,,,,resolution_1.0,7.0
